time x_coord y_coord Vx_velocity Vy_velocity
69110000 220040216491.8 -19279541371.6 11789.3 14076.1
69120000 220158109136.3 -19138780078.4 11762.2 14078.5
69130000 220275730745.4 -18997995032.1 11735.1 14080.9
69140000 220393081561.0 -18857186439.9 11708.0 14083.2
69150000 220510161824.3 -18716354508.3 11681.0 14085.5
69160000 220626971776.0 -18575499443.0 11654.0 14087.8
69170000 220743511656.3 -18434621449.4 11627.0 14090.1
69180000 220859781704.4 -18293720732.2 11600.0 14092.3
69190000 220975782159.4 -18152797495.6 11573.1 14094.6
69200000 221091513259.5 -18011851943.2 11546.2 14096.8
69210000 221206975242.3 -17870884277.9 11519.3 14099.0
69220000 221322168344.8 -17729894702.3 11492.4 14101.1
69230000 221437092803.6 -17588883418.2 11465.6 14103.3
69240000 221551748854.5 -17447850627.0 11438.8 14105.4
69250000 221666136732.7 -17306796529.5 11412.0 14107.5
69260000 221780256673.0 -17165721325.8 11385.2 14109.6
69270000 221894108909.4 -17024625215.6 11358.5 14111.7
69280000 222007693675.4 -16883508398.1 11331.8 14113.7
69290000 222121011203.9 -16742371071.8 11305.1 14115.8
69300000 222234061727.2 -16601213434.8 11278.4 14117.8
69310000 222346845477.1 -16460035684.6 11251.7 14119.8
69320000 222459362684.7 -16318838018.0 11225.1 14121.7
69330000 222571613580.6 -16177620631.7 11198.5 14123.7
69340000 222683598394.8 -16036383721.3 11171.9 14125.6
69350000 222795317356.7 -15895127482.3 11145.3 14127.5
69360000 222906770695.2 -15753852109.4 11118.8 14129.4
69370000 223017958638.4 -15612557797.1 11092.3 14131.3
69380000 223128881414.2 -15471244739.0 11065.8 14133.2
69390000 223239539249.6 -15329913128.4 11039.3 14135.0
69400000 223349932371.2 -15188563158.0 11012.9 14136.8
69410000 223460061005.0 -15047195020.1 10986.4 14138.6
69420000 223569925376.4 -14905808906.3 10960.0 14140.4
69430000 223679525710.2 -14764405007.9 10933.7 14142.1
69440000 223788862230.9 -14622983515.4 10907.3 14143.9
69450000 223897935162.0 -14481544619.2 10881.0 14145.6
69460000 224006744726.8 -14340088508.8 10854.6 14147.3
69470000 224115291147.9 -14198615373.4 10828.3 14149.0
69480000 224223574647.3 -14057125401.6 10802.1 14150.7
69490000 224331595446.6 -13915618781.7 10775.8 14152.3
69500000 224439353766.8 -13774095701.3 10749.6 14153.9
69510000 224546849828.2 -13632556347.5 10723.4 14155.5
69520000 224654083850.6 -13491000907.1 10697.2 14157.1
69530000 224761056053.5 -13349429566.3 10671.1 14158.7
69540000 224867766655.6 -13207842510.7 10644.9 14160.3
69550000 224974215875.0 -13066239925.5 10618.8 14161.8
69560000 225080403929.5 -12924621995.6 10592.7 14163.3
69570000 225186331036.2 -12782988905.1 10566.6 14164.8
69580000 225291997411.7 -12641340837.9 10540.6 14166.3
69590000 225397403272.0 -12499677977.3 10514.6 14167.7
69600000 225502548832.6 -12358000506.0 10488.5 14169.2
69610000 225607434308.6 -12216308606.4 10462.6 14170.6
69620000 225712059914.4 -12074602460.5 10436.6 14172.0
69630000 225816425863.9 -11932882249.6 10410.7 14173.4
69640000 225920532370.5 -11791148154.8 10384.7 14174.8
69650000 226024379647.0 -11649400356.4 10358.8 14176.1
69660000 226127967905.8 -11507639034.6 10332.9 14177.5
69670000 226231297358.7 -11365864368.8 10307.1 14178.8
69680000 226334368216.9 -11224076538.3 10281.2 14180.1
69690000 226437180691.2 -11082275721.7 10255.4 14181.4
69700000 226539734991.9 -10940462097.2 10229.6 14182.6
69710000 226642031328.6 -10798635842.5 10203.9 14183.9
69720000 226744069910.5 -10656797135.0 10178.1 14185.1
69730000 226845850946.3 -10514946151.6 10152.4 14186.3
69740000 226947374644.2 -10373083068.5 10126.7 14187.5
69750000 227048641211.7 -10231208061.9 10101.0 14188.7
69760000 227149650856.2 -10089321307.3 10075.3 14189.8
69770000 227250403784.0 -9947422979.7 10049.6 14191.0
69780000 227350900201.4 -9805513253.8 10024.0 14192.1
69790000 227451140314.0 -9663592303.9 9998.4 14193.2
69800000 227551124326.8 -9521660303.7 9972.8 14194.3
69810000 227650852444.4 -9379717426.6 9947.2 14195.4
69820000 227750324870.9 -9237763845.6 9921.7 14196.4
69830000 227849541809.9 -9095799733.1 9896.2 14197.4
69840000 227948503464.4 -8953825261.2 9870.7 14198.5
69850000 228047210037.1 -8811840601.7 9845.2 14199.5
69860000 228145661730.0 -8669845925.6 9819.7 14200.5
69870000 228243858744.6 -8527841403.9 9794.3 14201.4
69880000 228341801282.1 -8385827206.9 9768.8 14202.4
69890000 228439489543.0 -8243803504.7 9743.4 14203.3
69900000 228536923727.5 -8101770466.8 9718.0 14204.2
69910000 228634104035.0 -7959728262.4 9692.7 14205.1
69920000 228731030664.9 -7817677060.1 9667.3 14206.0
69930000 228827703815.5 -7675617028.5 9642.0 14206.9
69940000 228924123685.2 -7533548335.4 9616.7 14207.7
69950000 229020290471.4 -7391471148.3 9591.4 14208.6
69960000 229116204371.5 -7249385634.4 9566.1 14209.4
69970000 229211865581.9 -7107291960.4 9540.9 14210.2
69980000 229307274299.1 -6965190292.6 9515.6 14210.9
69990000 229402430718.6 -6823080797.0 9490.4 14211.7
70000000 229497335035.6 -6680963639.1 9465.2 14212.5
70010000 229591987445.0 -6538838984.1 9440.1 14213.2
70020000 229686388141.0 -6396706996.7 9414.9 14213.9
70030000 229780537317.4 -6254567841.3 9389.8 14214.6
70040000 229874435167.4 -6112421681.8 9364.7 14215.3
70050000 229968081884.1 -5970268681.9 9339.6 14216.0
70060000 230061477659.7 -5828109004.8 9314.5 14216.6
70070000 230154622686.1 -5685942813.2 9289.4 14217.3
70080000 230247517154.7 -5543770269.7 9264.4 14217.9
70090000 230340161256.6 -5401591536.2 9239.4 14218.5
70100000 230432555182.2 -5259406774.5 9214.4 14219.1
70110000 230524699121.6 -5117216145.9 9189.4 14219.6
70120000 230616593264.3 -4975019811.2 9164.5 14220.2
70130000 230708237799.4 -4832817931.2 9139.5 14220.7
70140000 230799632915.6 -4690610665.9 9114.6 14221.2
70150000 230890778801.0 -4548398175.1 9089.7 14221.8
70160000 230981675643.4 -4406180618.4 9064.8 14222.2
70170000 231072323629.9 -4263958154.9 9039.9 14222.7
70180000 231162722947.5 -4121730943.1 9015.1 14223.2
70190000 231252873782.5 -3979499141.6 8990.3 14223.6
70200000 231342776320.7 -3837262908.2 8965.4 14224.1
70210000 231432430747.5 -3695022400.7 8940.7 14224.5
70220000 231521837248.1 -3552777776.3 8915.9 14224.9
70230000 231610996006.9 -3410529191.9 8891.1 14225.2
70240000 231699907207.9 -3268276804.1 8866.4 14225.6
70250000 231788571034.9 -3126020769.1 8841.7 14226.0
70260000 231876987671.0 -2983761242.8 8817.0 14226.3
70270000 231965157298.9 -2841498380.7 8792.3 14226.6
70280000 232053080101.0 -2699232338.0 8767.6 14226.9
70290000 232140756259.0 -2556963269.4 8743.0 14227.2
70300000 232228185954.5 -2414691329.5 8718.3 14227.5
70310000 232315369368.3 -2272416672.3 8693.7 14227.7
70320000 232402306681.0 -2130139451.7 8669.1 14228.0
70330000 232488998072.7 -1987859821.1 8644.6 14228.2
70340000 232575443723.0 -1845577933.7 8620.0 14228.4
70350000 232661643811.1 -1703293942.0 8595.5 14228.6
70360000 232747598515.8 -1561007998.8 8570.9 14228.8
70370000 232833308015.5 -1418720255.9 8546.4 14228.9
70380000 232918772488.0 -1276430865.1 8522.0 14229.1
70390000 233003992110.8 -1134139978.0 8497.5 14229.2
70400000 233088967061.0 -991847745.6 8473.0 14229.3
70410000 233173697515.1 -849554318.7 8448.6 14229.4
70420000 233258183649.4 -707259847.6 8424.2 14229.5
70430000 233342425639.6 -564964482.7 8399.8 14229.6
70440000 233426423661.0 -422668373.5 8375.4 14229.7
70450000 233510177888.5 -280371669.7 8351.1 14229.7
70460000 233593688496.6 -138074520.3 8326.7 14229.7
70470000 233676955659.4 4222925.8 8302.4 14229.8
70480000 233759979550.4 146520520.2 8278.1 14229.8
70490000 233842760343.0 288818114.5 8253.8 14229.7
70500000 233925298209.8 431115560.9 8229.5 14229.7
70510000 234007593323.2 573412712.0 8205.3 14229.7
70520000 234089645855.2 715709420.3 8181.0 14229.6
70530000 234171455977.4 858005539.1 8156.8 14229.5
70540000 234253023860.7 1000300921.5 8132.6 14229.4
70550000 234334349676.1 1142595421.5 8108.4 14229.3
70560000 234415433593.6 1284888892.8 8084.2 14229.2
70570000 234496275783.2 1427181189.9 8060.1 14229.1
70580000 234576876414.4 1569472167.2 8035.9 14229.0
70590000 234657235656.3 1711761679.8 8011.8 14228.8
70600000 234737353677.3 1854049582.8 7987.7 14228.6
70610000 234817230645.9 1996335731.8 7963.6 14228.4
70620000 234896866729.7 2138619982.4 7939.5 14228.2
70630000 234976262096.3 2280902190.9 7915.5 14228.0
70640000 235055416912.7 2423182213.7 7891.4 14227.8
70650000 235134331345.4 2565459907.3 7867.4 14227.5
70660000 235213005560.6 2707735128.9 7843.4 14227.3
70670000 235291439724.3 2850007735.7 7819.4 14227.0
70680000 235369634001.7 2992277585.3 7795.5 14226.7
70690000 235447588557.8 3134544535.4 7771.5 14226.4
70700000 235525303557.3 3276808444.4 7747.6 14226.1
70710000 235602779164.4 3419069170.6 7723.6 14225.7
70720000 235680015542.9 3561326572.8 7699.7 14225.4
70730000 235757012856.2 3703580509.9 7675.8 14225.0
70740000 235833771267.3 3845830841.3 7652.0 14224.7
70750000 235910290938.8 3988077426.5 7628.1 14224.3
70760000 235986572033.0 4130320125.4 7604.3 14223.9
70770000 236062614711.6 4272558798.1 7580.4 14223.5
70780000 236138419136.2 4414793305.1 7556.6 14223.0
70790000 236213985467.8 4557023507.0 7532.8 14222.6
70800000 236289313867.0 4699249264.9 7509.1 14222.1
70810000 236364404494.1 4841470439.9 7485.3 14221.6
70820000 236439257509.1 4983686893.5 7461.6 14221.2
70830000 236513873071.4 5125898487.7 7437.8 14220.7
70840000 236588251340.1 5268105084.3 7414.1 14220.1
70850000 236662392473.9 5410306545.9 7390.4 14219.6
70860000 236736296631.3 5552502734.9 7366.7 14219.1
70870000 236809963970.2 5694693514.2 7343.1 14218.5
70880000 236883394648.1 5836878747.0 7319.4 14218.0
70890000 236956588822.2 5979058296.7 7295.8 14217.4
70900000 237029546649.5 6121232026.9 7272.2 14216.8
70910000 237102268286.2 6263399801.6 7248.6 14216.2
70920000 237174753888.6 6405561484.9 7225.0 14215.5
70930000 237247003612.3 6547716941.3 7201.4 14214.9
70940000 237319017612.5 6689866035.6 7177.8 14214.3
70950000 237390796044.3 6832008632.6 7154.3 14213.6
70960000 237462339062.2 6974144597.6 7130.8 14212.9
70970000 237533646820.3 7116273796.1 7107.3 14212.2
70980000 237604719472.6 7258396093.9 7083.8 14211.5
70990000 237675557172.4 7400511356.8 7060.3 14210.8
71000000 237746160072.8 7542619451.2 7036.8 14210.1
71010000 237816528326.6 7684720243.6 7013.4 14209.3
71020000 237886662086.1 7826813600.6 6989.9 14208.6
71030000 237956561503.2 7968899389.3 6966.5 14207.8
71040000 238026226729.5 8110977476.9 6943.1 14207.0
71050000 238095657916.3 8253047731.0 6919.7 14206.2
71060000 238164855214.5 8395110019.1 6896.4 14205.4
71070000 238233818774.5 8537164209.4 6873.0 14204.6
71080000 238302548746.5 8679210170.0 6849.7 14203.8
71090000 238371045280.3 8821247769.4 6826.3 14202.9
71100000 238439308525.3 8963276876.3 6803.0 14202.0
71110000 238507338630.6 9105297359.7 6779.7 14201.2
71120000 238575135744.9 9247309088.7 6756.4 14200.3
71130000 238642700016.4 9389311932.7 6733.2 14199.4
71140000 238710031593.2 9531305761.4 6709.9 14198.5
71150000 238777130623.0 9673290444.8 6686.7 14197.5
71160000 238843997252.9 9815265852.8 6663.4 14196.6
71170000 238910631629.9 9957231856.0 6640.2 14195.6
71180000 238977033900.6 10099188324.8 6617.0 14194.7
71190000 239043204211.1 10241135130.1 6593.8 14193.7
71200000 239109142707.3 10383072143.1 6570.7 14192.7
71210000 239174849534.7 10524999234.8 6547.5 14191.7
71220000 239240324838.5 10666916277.0 6524.4 14190.7
71230000 239305568763.4 10808823141.2 6501.3 14189.7
71240000 239370581454.0 10950719699.6 6478.2 14188.6
71250000 239435363054.2 11092605824.2 6455.1 14187.6
71260000 239499913707.9 11234481387.5 6432.0 14186.5
71270000 239564233558.4 11376346262.2 6408.9 14185.4
71280000 239628322748.8 11518200321.0 6385.9 14184.3
71290000 239692181421.9 11660043437.2 6362.8 14183.2
71300000 239755809719.9 11801875483.9 6339.8 14182.1
71310000 239819207784.9 11943696334.8 6316.8 14181.0
71320000 239882375758.7 12085505863.5 6293.8 14179.8
71330000 239945313782.5 12227303944.1 6270.8 14178.7
71340000 240008021997.3 12369090450.6 6247.9 14177.5
71350000 240070500543.7 12510865257.6 6224.9 14176.3
71360000 240132749562.2 12652628239.5 6202.0 14175.1
71370000 240194769192.7 12794379271.3 6179.0 14173.9
71380000 240256559574.7 12936118227.9 6156.1 14172.7
71390000 240318120847.7 13077844984.7 6133.2 14171.4
71400000 240379453150.6 13219559416.9 6110.3 14170.2
71410000 240440556622.0 13361261400.4 6087.5 14168.9
71420000 240501431400.2 13502950811.0 6064.6 14167.7
71430000 240562077623.1 13644627524.8 6041.8 14166.4
71440000 240622495428.4 13786291418.0 6019.0 14165.1
71450000 240682684953.5 13927942367.2 5996.1 14163.8
71460000 240742646335.1 14069580249.0 5973.3 14162.5
71470000 240802379710.1 14211204940.3 5950.6 14161.1
71480000 240861885214.6 14352816318.3 5927.8 14159.8
71490000 240921162984.6 14494414260.2 5905.0 14158.4
71500000 240980213155.8 14635998643.6 5882.3 14157.1
71510000 241039035863.6 14777569346.2 5859.5 14155.7
71520000 241097631242.8 14919126245.9 5836.8 14154.3
71530000 241155999428.1 15060669220.7 5814.1 14152.9
71540000 241214140553.9 15202198148.9 5791.4 14151.5
71550000 241272054754.3 15343712909.2 5768.7 14150.0
71560000 241329742162.7 15485213380.1 5746.1 14148.6
71570000 241387202912.7 15626699440.6 5723.4 14147.2
71580000 241444437137.3 15768170969.7 5700.8 14145.7
71590000 241501444969.1 15909627846.6 5678.2 14144.2
71600000 241558226540.6 16051069951.0 5655.5 14142.7
71610000 241614781983.8 16192497162.4 5632.9 14141.2
71620000 241671111430.5 16333909360.6 5610.4 14139.7
71630000 241727215012.2 16475306425.7 5587.8 14138.2
71640000 241783092859.9 16616688238.0 5565.2 14136.6
71650000 241838745104.4 16758054677.8 5542.7 14135.1
71660000 241894171876.2 16899405625.7 5520.1 14133.5
71670000 241949373305.5 17040740962.5 5497.6 14132.0
71680000 242004349522.2 17182060569.3 5475.1 14130.4
71690000 242059100655.7 17323364327.0 5452.6 14128.8
71700000 242113626835.3 17464652117.1 5430.1 14127.2
71710000 242167928189.8 17605923821.1 5407.7 14125.5
71720000 242222004848.0 17747179320.6 5385.2 14123.9
71730000 242275856937.9 17888418497.6 5362.8 14122.3
71740000 242329484587.8 18029641234.1 5340.3 14120.6
71750000 242382887925.0 18170847412.4 5317.9 14119.0
71760000 242436067077.2 18312036914.8 5295.5 14117.3
71770000 242489022171.1 18453209624.0 5273.1 14115.6
71780000 242541753333.7 18594365422.7 5250.7 14113.9
71790000 242594260691.3 18735504193.8 5228.4 14112.2
71800000 242646544370.0 18876625820.5 5206.0 14110.4
71810000 242698604495.7 19017730186.1 5183.7 14108.7
71820000 242750441193.8 19158817174.0 5161.3 14106.9
71830000 242802054589.5 19299886667.9 5139.0 14105.2
71840000 242853444807.8 19440938551.5 5116.7 14103.4
71850000 242904611973.2 19581972708.9 5094.4 14101.6
71860000 242955556210.0 19722989024.1 5072.1 14099.8
71870000 243006277642.1 19863987381.6 5049.9 14098.0
71880000 243056776393.4 20004967665.8 5027.6 14096.2
71890000 243107052587.1 20145929761.3 5005.4 14094.4
71900000 243157106346.3 20286873552.9 4983.1 14092.5
71910000 243206937793.8 20427798925.7 4960.9 14090.7
71920000 243256547052.1 20568705764.8 4938.7 14088.8
71930000 243305934243.4 20709593955.4 4916.5 14086.9
71940000 243355099489.5 20850463383.2 4894.3 14085.1
71950000 243404042912.0 20991313933.6 4872.2 14083.2
71960000 243452764632.3 21132145492.5 4850.0 14081.2
71970000 243501264771.2 21272957945.9 4827.9 14079.3
71980000 243549543449.6 21413751179.9 4805.7 14077.4
71990000 243597600787.9 21554525080.7 4783.6 14075.4
72000000 243645436906.0 21695279534.8 4761.5 14073.5
72010000 243693051923.9 21836014428.8 4739.4 14071.5
72020000 243740445961.0 21976729649.4 4717.3 14069.5
72030000 243787619136.7 22117425083.6 4695.2 14067.6
72040000 243834571569.7 22258100618.4 4673.2 14065.6
72050000 243881303378.9 22398756141.0 4651.1 14063.5
72060000 243927814682.5 22539391538.8 4629.1 14061.5
72070000 243974105598.6 22680006699.3 4607.1 14059.5
72080000 244020176245.0 22820601510.1 4585.0 14057.4
72090000 244066026739.2 22961175859.2 4563.0 14055.4
72100000 244111657198.3 23101729634.5 4541.1 14053.3
72110000 244157067739.4 23242262724.2 4519.1 14051.2
72120000 244202258479.0 23382775016.4 4497.1 14049.1
72130000 244247229533.5 23523266399.6 4475.1 14047.0
72140000 244291981018.9 23663736762.5 4453.2 14044.9
72150000 244336513051.0 23804185993.7 4431.3 14042.8
72160000 244380825745.3 23944613982.1 4409.3 14040.7
72170000 244424919217.0 24085020616.6 4387.4 14038.5
72180000 244468793581.0 24225405786.6 4365.5 14036.4
72190000 244512448952.0 24365769381.2 4343.6 14034.2
72200000 244555885444.3 24506111289.9 4321.8 14032.0
72210000 244599103172.0 24646431402.3 4299.9 14029.8
72220000 244642102248.9 24786729608.2 4278.1 14027.6
72230000 244684882788.6 24927005797.3 4256.2 14025.4
72240000 244727444904.1 25067259859.8 4234.4 14023.2
72250000 244769788708.6 25207491685.7 4212.6 14020.9
72260000 244811914314.7 25347701165.4 4190.8 14018.7
72270000 244853821834.8 25487888189.3 4169.0 14016.4
72280000 244895511381.0 25628052648.0 4147.2 14014.2
72290000 244936983065.2 25768194432.1 4125.4 14011.9
72300000 244978236998.9 25908313432.5 4103.6 14009.6
72310000 245019273293.5 26048409540.2 4081.9 14007.3
72320000 245060092059.9 26188482646.3 4060.1 14005.0
72330000 245100693409.0 26328532642.0 4038.4 14002.7
72340000 245141077451.1 26468559418.8 4016.7 14000.3
72350000 245181244296.6 26608562868.1 3995.0 13998.0
72360000 245221194055.3 26748542881.6 3973.3 13995.6
72370000 245260926836.8 26888499351.0 3951.6 13993.3
72380000 245300442750.7 27028432168.3 3929.9 13990.9
72390000 245339741905.9 27168341225.5 3908.3 13988.5
72400000 245378824411.4 27308226414.8 3886.6 13986.1
72410000 245417690375.7 27448087628.5 3865.0 13983.7
72420000 245456339907.1 27587924758.9 3843.3 13981.3
72430000 245494773113.6 27727737698.7 3821.7 13978.9
72440000 245532990103.1 27867526340.5 3800.1 13976.4
72450000 245570990983.0 28007290577.1 3778.5 13974.0
72460000 245608775860.6 28147030301.5 3756.9 13971.5
72470000 245646344842.9 28286745406.7 3735.3 13969.0
72480000 245683698036.5 28426435785.9 3713.8 13966.6
72490000 245720835547.8 28566101332.4 3692.2 13964.1
72500000 245757757483.2 28705741939.6 3670.6 13961.6
72510000 245794463948.4 28845357501.1 3649.1 13959.0
72520000 245830955049.1 28984947910.5 3627.6 13956.5
72530000 245867230890.7 29124513061.7 3606.1 13954.0
72540000 245903291578.3 29264052848.5 3584.6 13951.4
72550000 245939137216.8 29403567164.9 3563.1 13948.9
72560000 245974767910.8 29543055905.2 3541.6 13946.3
72570000 246010183764.5 29682518963.6 3520.1 13943.7
72580000 246045384882.2 29821956234.4 3498.6 13941.1
72590000 246080371367.6 29961367612.2 3477.2 13938.5
72600000 246115143324.2 30100752991.6 3455.8 13935.9
72610000 246149700855.3 30240112267.3 3434.3 13933.3
72620000 246184044064.1 30379445334.2 3412.9 13930.7
72630000 246218173053.2 30518752087.2 3391.5 13928.0
72640000 246252087925.2 30658032421.5 3370.1 13925.4
72650000 246285788782.4 30797286232.1 3348.7 13922.7
72660000 246319275726.7 30936513414.5 3327.3 13920.0
72670000 246352548859.9 31075713864.0 3305.9 13917.4
72680000 246385608283.6 31214887476.1 3284.6 13914.7
72690000 246418454098.9 31354034146.6 3263.2 13912.0
72700000 246451086406.9 31493153771.1 3241.9 13909.2
72710000 246483505308.2 31632246245.5 3220.6 13906.5
72720000 246515710903.4 31771311465.7 3199.2 13903.8
72730000 246547703292.7 31910349327.9 3177.9 13901.0
72740000 246579482576.1 32049359728.2 3156.6 13898.3
72750000 246611048853.3 32188342562.9 3135.3 13895.5
72760000 246642402223.7 32327297728.5 3114.1 13892.7
72770000 246673542786.6 32466225121.3 3092.8 13890.0
72780000 246704470641.0 32605124638.1 3071.5 13887.2
72790000 246735185885.5 32743996175.5 3050.3 13884.3
72800000 246765688618.7 32882839630.3 3029.0 13881.5
72810000 246795978938.8 33021654899.5 3007.8 13878.7
72820000 246826056943.7 33160441880.1 2986.6 13875.9
72830000 246855922731.2 33299200469.2 2965.4 13873.0
72840000 246885576398.7 33437930564.1 2944.2 13870.1
72850000 246915018043.5 33576632062.0 2923.0 13867.3
72860000 246944247762.6 33715304860.4 2901.8 13864.4
72870000 246973265652.7 33853948856.8 2880.6 13861.5
72880000 247002071810.3 33992563948.9 2859.5 13858.6
72890000 247030666331.6 34131150034.4 2838.3 13855.7
72900000 247059049312.6 34269707011.0 2817.2 13852.8
72910000 247087220849.2 34408234776.8 2796.0 13849.8
72920000 247115181036.8 34546733229.8 2774.9 13846.9
72930000 247142929970.7 34685202267.9 2753.8 13844.0
72940000 247170467745.9 34823641789.6 2732.7 13841.0
72950000 247197794457.2 34962051693.0 2711.6 13838.0
72960000 247224910199.2 35100431876.7 2690.5 13835.0
72970000 247251815066.1 35238782239.0 2669.4 13832.0
72980000 247278509152.0 35377102678.5 2648.3 13829.0
72990000 247304992550.8 35515393094.0 2627.3 13826.0
73000000 247331265356.0 35653653384.2 2606.2 13823.0
73010000 247357327660.9 35791883448.1 2585.2 13820.0
73020000 247383179558.7 35930083184.4 2564.2 13816.9
73030000 247408821142.3 36068252492.4 2543.1 13813.9
73040000 247434252504.1 36206391271.1 2522.1 13810.8
73050000 247459473736.7 36344499419.7 2501.1 13807.7
73060000 247484484932.2 36482576837.7 2480.1 13804.7
73070000 247509286182.5 36620623424.3 2459.1 13801.6
73080000 247533877579.2 36758639079.1 2438.2 13798.5
73090000 247558259213.9 36896623701.7 2417.2 13795.3
73100000 247582431177.7 37034577191.7 2396.2 13792.2
73110000 247606393561.5 37172499448.9 2375.3 13789.1
73120000 247630146456.2 37310390373.2 2354.3 13785.9
73130000 247653689952.2 37448249864.4 2333.4 13782.8
73140000 247677024139.8 37586077822.5 2312.5 13779.6
73150000 247700149108.9 37723874147.8 2291.6 13776.5
73160000 247723064949.5 37861638740.3 2270.7 13773.3
73170000 247745771751.1 37999371500.2 2249.8 13770.1
73180000 247768269603.0 38137072328.1 2228.9 13766.9
73190000 247790558594.2 38274741124.2 2208.0 13763.7
73200000 247812638813.8 38412377789.1 2187.2 13760.4
73210000 247834510350.3 38549982223.4 2166.3 13757.2
73220000 247856173292.1 38687554327.7 2145.4 13754.0
73230000 247877627727.4 38825094002.8 2124.6 13750.7
73240000 247898873744.2 38962601149.5 2103.8 13747.5
73250000 247919911430.2 39100075668.8 2082.9 13744.2
73260000 247940740872.8 39237517461.6 2062.1 13740.9
73270000 247961362159.3 39374926429.0 2041.3 13737.6
73280000 247981775376.8 39512302472.1 2020.5 13734.3
73290000 248001980612.1 39649645492.1 1999.7 13731.0
73300000 248021977951.7 39786955390.4 1979.0 13727.7
73310000 248041767482.0 39924232068.3 1958.2 13724.3
73320000 248061349289.2 40061475427.2 1937.4 13721.0
73330000 248080723459.0 40198685368.7 1916.7 13717.6
73340000 248099890077.3 40335861794.4 1895.9 13714.3
73350000 248118849229.4 40473004605.8 1875.2 13710.9
73360000 248137601000.6 40610113704.9 1854.4 13707.5
73370000 248156145475.8 40747188993.4 1833.7 13704.1
73380000 248174482739.9 40884230373.1 1813.0 13700.7
73390000 248192612877.3 41021237746.1 1792.3 13697.3
73400000 248210535972.5 41158211014.3 1771.6 13693.9
73410000 248228252109.5 41295150079.8 1750.9 13690.5
73420000 248245761372.2 41432054844.9 1730.2 13687.0
73430000 248263063844.3 41568925211.8 1709.6 13683.6
73440000 248280159609.2 41705761082.7 1688.9 13680.1
73450000 248297048750.1 41842562360.1 1668.3 13676.7
73460000 248313731350.0 41979328946.4 1647.6 13673.2
73470000 248330207491.8 42116060744.0 1627.0 13669.7
73480000 248346477257.8 42252757655.7 1606.3 13666.2
73490000 248362540730.6 42389419583.9 1585.7 13662.7
73500000 248378397992.1 42526046431.5 1565.1 13659.2
73510000 248394049124.4 42662638101.3 1544.5 13655.6
73520000 248409494209.0 42799194495.9 1523.9 13652.1
73530000 248424733327.5 42935715518.5 1503.3 13648.6
73540000 248439766561.0 43072201071.9 1482.7 13645.0
73550000 248454593990.7 43208651059.1 1462.2 13641.4
73560000 248469215697.2 43345065383.3 1441.6 13637.9
73570000 248483631761.3 43481443947.6 1421.1 13634.3
73580000 248497842263.2 43617786655.3 1400.5 13630.7
73590000 248511847283.2 43754093409.6 1380.0 13627.1
73600000 248525646901.2 43890364113.9 1359.4 13623.5
73610000 248539241196.8 44026598671.5 1338.9 13619.8
73620000 248552630249.7 44162796986.0 1318.4 13616.2
73630000 248565814139.0 44298958960.9 1297.9 13612.6
73640000 248578792944.0 44435084499.7 1277.4 13608.9
73650000 248591566743.4 44571173506.1 1256.9 13605.2
73660000 248604135616.0 44707225883.9 1236.4 13601.6
73670000 248616499640.1 44843241536.6 1215.9 13597.9
73680000 248628658894.0 44979220368.3 1195.5 13594.2
73690000 248640613455.7 45115162282.7 1175.0 13590.5
73700000 248652363403.0 45251067183.8 1154.5 13586.8
73710000 248663908813.5 45386934975.6 1134.1 13583.1
73720000 248675249764.6 45522765562.0 1113.7 13579.3
73730000 248686386333.5 45658558847.3 1093.2 13575.6
73740000 248697318597.1 45794314735.5 1072.8 13571.8
73750000 248708046632.2 45930033130.9 1052.4 13568.1
73760000 248718570515.2 46065713937.7 1032.0 13564.3
73770000 248728890322.6 46201357060.2 1011.6 13560.5
73780000 248739006130.5 46336962402.9 991.2 13556.7
73790000 248748918014.8 46472529870.0 970.8 13552.9
73800000 248758626051.1 46608059366.1 950.4 13549.1
73810000 248768130315.0 46743550795.7 930.1 13545.3
73820000 248777430881.7 46879004063.4 909.7 13541.5
73830000 248786527826.4 47014419073.8 889.3 13537.7
73840000 248795421223.8 47149795731.5 869.0 13533.8
73850000 248804111148.8 47285133941.3 848.7 13530.0
73860000 248812597675.7 47420433607.9 828.3 13526.1
73870000 248820880878.7 47555694636.2 808.0 13522.2
73880000 248828960832.0 47690916931.0 787.7 13518.3
73890000 248836837609.4 47826100397.3 767.4 13514.5
73900000 248844511284.5 47961244939.9 747.1 13510.6
73910000 248851981930.7 48096350464.0 726.8 13506.6
73920000 248859249621.2 48231416874.5 706.5 13502.7
73930000 248866314429.2 48366444076.6 686.2 13498.8
73940000 248873176427.3 48501431975.3 665.9 13494.9
73950000 248879835688.3 48636380476.0 645.7 13490.9
73960000 248886292284.4 48771289483.7 625.4 13486.9
73970000 248892546288.0 48906158903.9 605.1 13483.0
73980000 248898597771.1 49040988641.8 584.9 13479.0
73990000 248904446805.4 49175778602.7 564.7 13475.0
74000000 248910093462.5 49310528692.1 544.4 13471.0
74010000 248915537813.8 49445238815.5 524.2 13467.0
74020000 248920779930.6 49579908878.2 504.0 13463.0
74030000 248925819883.8 49714538785.9 483.8 13459.0
74040000 248930657744.3 49849128444.2 463.6 13454.9
74050000 248935293582.5 49983677758.5 443.4 13450.9
